"","county","swing","change_query_incidence","state","lat_long.lon","lat_long.lat"
"519","WICHITA",8.497061e-03,  4,"KANSAS", -97.33822,  37.69345
"520","FALLS",7.209895e-02,  4,"TEXAS", -97.00684,  31.16364
"521","WICHITA",6.320203e-02,  4,"TEXAS", -98.74812,  33.93097
"522","CHARLES",2.922945e-02, -4,"MARYLAND", -77.10249,  38.52218
"523","CHARLESTON",1.572222e-04, -4,"SOUTH CAROLINA", -79.93197,  32.78332
"524","CHARLOTTE",1.062749e-01,-15,"FLORIDA", -81.90983,  26.89460
"525","CHARLOTTE",6.262184e-02,-15,"VIRGINIA", -78.61150,  37.04674
"526","CHARLOTTESVILLE",6.424501e-02,-15,"VIRGINIA", -78.47694,  38.03018
"527","WAYNE",7.304167e-02,  5,"GEORGIA", -81.90983,  31.50921
"528","WAYNE",1.901473e-01,  5,"ILLINOIS", -88.24237,  41.95083
"529","WAYNE",1.386210e-01,  5,"INDIANA", -84.98175,  39.83188
"530","WAYNE",2.065170e-01,  5,"IOWA", -93.33889,  40.66774
"531","WAYNE",1.279449e-01,  5,"KENTUCKY", -84.85679,  36.75719
"532","WAYNE",5.634217e-02,  5,"MICHIGAN", -83.38632,  42.28143
"533","WAYNE",2.016074e-02,  5,"MISSISSIPPI", -88.71090,  31.71306
"534","WAYNE",2.030541e-01,  5,"MISSOURI", -90.52578,  37.03887
"535","WAYNE",9.621112e-02,  5,"NEBRASKA", -97.01782,  42.23056
"536","WAYNE",8.425531e-02,  5,"NEW YORK", -77.10553,  42.47090
"537","WAYNE",1.537216e-02,  5,"NORTH CAROLINA", -77.97387,  35.35655
"538","WAYNE",1.075018e-01,  5,"OHIO", -83.47354,  41.30144
"539","WAYNE",1.364219e-01,  5,"PENNSYLVANIA", -75.39659,  40.04213
"540","WAYNE",1.248630e-01,  5,"TENNESSEE", -87.77633,  35.28237
"541","WAYNE",4.366668e-02,  5,"UTAH",-110.80761,  38.33370
"542","WAYNE",1.754813e-01,  5,"WEST VIRGINIA", -82.44237,  38.22147
"543","YOUNG",6.268888e-02,  9,"TEXAS", -96.07997,  31.84211
"544","LONG",3.685102e-02, -7,"GEORGIA", -81.82244,  31.77555
"545","NACOGDOCHES",4.474488e-02, -7,"TEXAS", -94.65600,  31.60395
"546","TYLER",1.188002e-01, -7,"TEXAS", -95.30106,  32.35126
"547","TYLER",1.947089e-01, -7,"WEST VIRGINIA", -80.85438,  39.49770
"548","ALBANY",1.525651e-02, 15,"NEW YORK", -73.75447,  42.65181
"549","ALBANY",4.591630e-02, 15,"WYOMING",-106.13196,  41.18414
"550","CHESTER",3.183991e-03, -2,"PENNSYLVANIA", -75.35575,  39.84956
"551","CHESTER",6.681725e-02, -2,"SOUTH CAROLINA", -81.21426,  34.70486
"552","CHESTER",8.493215e-02, -2,"TENNESSEE", -88.67236,  35.42709
"553","NORFOLK",5.472270e-02,  1,"MASSACHUSETTS", -71.32506,  42.11954
"554","NEWPORT",1.599872e-02,  1,"RHODE ISLAND", -71.31186,  41.49176
"555","NEWPORT NEWS",2.772304e-03,  1,"VIRGINIA", -76.47301,  37.08708
"556","NORFOLK",8.872457e-03,  1,"VIRGINIA", -76.28587,  36.85077
"557","PORTSMOUTH",7.907820e-03,  1,"VIRGINIA", -76.29827,  36.83543
"558","ST. JOSEPH",8.505510e-02,  5,"INDIANA", -86.33768,  41.62281
"559","ST. JOSEPH",1.529809e-01,  5,"MICHIGAN", -86.48955,  42.09386
"560","BOISE",1.123813e-01,  3,"IDAHO",-116.20231,  43.61502
"561","JONES",4.715741e-02,  0,"GEORGIA", -83.50702,  33.00026
"562","JONES",1.544992e-01,  0,"IOWA", -91.13530,  42.15167
"563","JONES",2.599563e-02,  0,"MISSISSIPPI", -89.17060,  31.53432
"564","JONES",4.794430e-02,  0,"NORTH CAROLINA", -77.33244,  35.03063
"565","JONES",1.080356e-01,  0,"SOUTH DAKOTA",-100.70979,  43.97158
"566","JONES",1.039790e-01,  0,"TEXAS", -99.81249,  32.78334
"567","ARTHUR",8.720965e-02,  7,"NEBRASKA",-101.69156,  41.57165
"568","ERIE",5.541348e-02,  7,"NEW YORK", -78.74762,  42.69749
"569","ERIE",1.207159e-01,  7,"OHIO", -82.47528,  41.43499
"570","ERIE",1.090678e-01,  7,"PENNSYLVANIA", -80.08497,  42.12904
"571","PITT",4.603402e-03, -1,"NORTH CAROLINA", -77.42430,  35.55892
"572","PITTSBURG",9.170064e-02, -1,"OKLAHOMA", -95.84999,  34.71315
"573","SWEETWATER",1.473901e-01, -3,"WYOMING",-109.18800,  41.85194
"574","FALLS",7.209895e-02, 11,"TEXAS", -97.00684,  31.16364
"575","STEUBEN",1.804088e-01,  7,"INDIANA", -84.98175,  41.61155
"576","STEUBEN",9.642759e-02,  7,"NEW YORK", -75.28295,  43.32007
"577","MONTGOMERY",3.743776e-02,  9,"ALABAMA", -86.30774,  32.37922
"578","MONTGOMERY",9.529692e-02,  9,"ARKANSAS", -93.66232,  34.54241
"579","MONTGOMERY",5.221518e-02,  9,"GEORGIA", -81.12205,  31.94049
"580","MONTGOMERY",2.247125e-01,  9,"ILLINOIS", -88.34590,  41.73058
"581","MONTGOMERY",1.657930e-01,  9,"INDIANA", -87.04612,  38.66255
"582","MONTGOMERY",1.695606e-01,  9,"IOWA", -95.20255,  43.44127
"583","MONTGOMERY",8.483919e-02,  9,"KANSAS", -95.81429,  37.24025
"584","MONTGOMERY",1.291467e-01,  9,"KENTUCKY", -83.88971,  38.03146
"585","MONTGOMERY",6.812707e-02,  9,"MARYLAND", -77.24052,  39.15474
"586","MONTGOMERY",3.058580e-02,  9,"MISSISSIPPI", -89.62516,  33.52744
"587","MONTGOMERY",1.931016e-01,  9,"MISSOURI", -91.48215,  38.93656
"588","MONTGOMERY",9.027630e-02,  9,"NEW YORK", -74.23682,  41.52759
"589","MONTGOMERY",7.663691e-02,  9,"NORTH CAROLINA", -79.87448,  35.35879
"590","MONTGOMERY",3.537315e-02,  9,"OHIO", -84.35411,  39.22811
"591","MONTGOMERY",6.611157e-03,  9,"PENNSYLVANIA", -76.87691,  41.17036
"592","MONTGOMERY",5.857396e-02,  9,"TENNESSEE", -87.46040,  36.49604
"593","MONTGOMERY",7.192592e-04,  9,"TEXAS", -95.69634,  30.38826
"594","MONTGOMERY",1.788310e-02,  9,"VIRGINIA", -80.41040,  37.20703
"595","AUGUSTA",6.010550e-02,  4,"VIRGINIA", -79.24511,  38.20046
"596","WILKES",4.305583e-02,  5,"GEORGIA", -82.77786,  33.80826
"597","WILKES",8.730145e-02,  5,"NORTH CAROLINA", -81.25188,  36.20286
"598","LYNCHBURG",2.847905e-02, -2,"VIRGINIA", -79.14221,  37.41488
"599","ROANOKE",3.937666e-02, -2,"VIRGINIA", -79.94495,  37.27091
"600","COLUMBIA",1.219656e-02, -3,"ARKANSAS", -93.17797,  33.12852
"601","COLUMBIA",5.764110e-02, -3,"FLORIDA", -82.60512,  30.18127
"602","COLUMBIA",1.938730e-02, -3,"GEORGIA", -82.25833,  33.50985
"603","COLUMBIA",4.197554e-02, -3,"NEW YORK", -73.96257,  40.80754
"604","COLUMBIA",1.277497e-01, -3,"OREGON",-123.03572,  45.91971
"605","COLUMBIA",1.458462e-01, -3,"PENNSYLVANIA", -76.50441,  40.03371
"606","COLUMBIA",5.394892e-02, -3,"WASHINGTON",-117.81426,  46.27751
"607","COLUMBIA",8.887410e-02, -3,"WISCONSIN", -89.32270,  43.40466
"608","CROSS",6.633762e-02,  3,"ARKANSAS", -90.82940,  35.29989
"609","ROSS",1.060885e-01,  3,"OHIO", -84.65050,  39.31228
"610","EAU CLAIRE",7.326978e-02,  3,"WISCONSIN", -91.49849,  44.81135
"611","LA CROSSE",6.793876e-02,  3,"WISCONSIN", -91.25190,  43.81378
"612","MITCHELL",3.018957e-02, -4,"GEORGIA", -82.70319,  33.21987
"613","MITCHELL",1.910542e-01, -4,"IOWA", -92.86686,  43.32164
"614","SIOUX",4.879303e-02, -4,"IOWA", -96.40494,  42.49634
"615","MITCHELL",5.190265e-02, -4,"KANSAS", -98.09978,  38.38390
"616","SIOUX",4.628766e-02, -4,"NEBRASKA",-103.72892,  42.50129
"617","MITCHELL",8.666991e-02, -4,"NORTH CAROLINA", -82.14960,  36.02778
"618","SIOUX",9.731452e-02, -4,"NORTH DAKOTA",-101.11754,  46.05120
"619","FALLS",7.209895e-02, -4,"TEXAS", -97.00684,  31.16364
"620","MITCHELL",7.817931e-02, -4,"TEXAS",-100.89031,  32.33605
"621","CLEVELAND",4.396809e-02,  1,"ARKANSAS", -92.70961,  35.42147
"622","CLEVELAND",5.524019e-02,  1,"NORTH CAROLINA", -80.67701,  35.73320
"623","CLEVELAND",3.076638e-03,  1,"OKLAHOMA", -96.46419,  36.31007
"624","KNOX",1.167649e-01, -5,"ILLINOIS", -90.25503,  40.93422
"625","KNOX",2.129678e-01, -5,"INDIANA", -86.62070,  41.29395
"626","KNOX",1.226667e-01, -5,"KENTUCKY", -83.88971,  36.92606
"627","KNOX",3.263757e-02, -5,"MAINE", -69.24302,  44.52317
"628","KNOX",1.739417e-01, -5,"MISSOURI", -92.22367,  40.20584
"629","KNOX",1.308517e-01, -5,"NEBRASKA", -97.87216,  42.67124
"630","KNOX",9.899663e-02, -5,"OHIO", -82.29073,  39.26507
"631","KNOX",1.036454e-02, -5,"TENNESSEE", -83.84730,  36.01869
"632","KNOX",8.483398e-02, -5,"TEXAS", -99.81249,  33.67342
"633","BAY",3.491001e-02,  0,"FLORIDA", -85.68458,  30.18053
"634","GREEN",8.145391e-02,  0,"KENTUCKY", -83.07517,  38.14064
"635","BAY",1.448833e-01,  0,"MICHIGAN", -84.01674,  43.71097
"636","GREEN",1.188284e-01,  0,"WISCONSIN", -89.62516,  42.62873
"637","PINE",1.493343e-01,  4,"MINNESOTA", -92.80707,  46.09831
"638","ROCK",1.207349e-01,  4,"MINNESOTA", -96.32261,  43.69270
"639","ROCK",8.596361e-02,  4,"NEBRASKA", -99.45615,  42.39520
"640","ROCK",9.324869e-02,  4,"WISCONSIN", -89.07525,  42.60604
"641","MISSOULA",5.145127e-02,  3,"MONTANA",-113.99403,  46.87213
"642","JACKSON",1.310446e-01, 11,"ALABAMA", -87.89444,  31.50905
"643","JACKSON",8.806834e-02, 11,"ARKANSAS", -91.13530,  35.64796
"644","JACKSON",9.368618e-02, 11,"COLORADO",-106.25221,  40.68192
"645","JACKSON",4.893697e-02, 11,"FLORIDA", -81.65915,  30.32976
"646","JACKSON",4.688927e-02, 11,"GEORGIA", -83.96602,  33.29457
"647","JACKSON",9.391416e-02, 11,"ILLINOIS", -89.32270,  37.72183
"648","JACKSON",2.004699e-01, 11,"INDIANA", -86.05296,  38.87943
"649","JACKSON",2.270817e-01, 11,"IOWA", -90.52578,  42.15607
"650","JACKSON",9.980552e-02, 11,"KANSAS", -95.81429,  39.42414
"651","JACKSON",5.453064e-02, 11,"KENTUCKY", -83.38351,  37.55315
"652","JACKSON",2.852077e-02, 11,"LOUISIANA", -91.21761,  30.83740
"653","JACKSON",1.189294e-01, 11,"MICHIGAN", -84.40135,  42.24587
"654","JACKSON",1.855945e-01, 11,"MINNESOTA", -94.98675,  43.62086
"655","JACKSON",2.711612e-02, 11,"MISSISSIPPI", -90.18065,  32.29814
"656","JACKSON",5.665984e-02, 11,"MISSOURI", -89.66621,  37.38227
"657","JACKSON",8.877448e-02, 11,"NORTH CAROLINA", -77.42136,  36.38960
"658","JACKSON",1.515142e-01, 11,"OHIO", -82.63655,  39.05202
"659","JACKSON",5.410095e-02, 11,"OKLAHOMA", -99.45615,  34.58346
"660","JACKSON",4.816099e-02, 11,"OREGON",-122.96699,  42.31346
"661","JACKSON",8.528806e-02, 11,"SOUTH DAKOTA",-101.52481,  43.66481
"662","JACKSON",2.457744e-01, 11,"TENNESSEE", -88.81395,  35.61452
"663","JACK",6.124334e-02, 11,"TEXAS", -98.22130,  33.25604
"664","JACKSON",8.410207e-02, 11,"TEXAS", -96.53564,  28.93409
"665","JACKSON",1.768417e-01, 11,"WEST VIRGINIA", -81.64734,  38.81399
"666","JACKSON",1.729106e-01, 11,"WISCONSIN", -88.16676,  43.32389
"667","MACON",3.034197e-02,  8,"ALABAMA", -85.68458,  32.37312
"668","MACON",1.782709e-02,  8,"GEORGIA", -83.63205,  32.83623
"669","MACON",9.960572e-02,  8,"ILLINOIS", -88.99848,  39.71281
"670","MACON",1.670207e-01,  8,"MISSOURI", -92.47269,  39.74226
"671","MACON",1.040873e-01,  8,"NORTH CAROLINA", -78.08388,  36.43876
"672","MACON",1.397640e-01,  8,"TENNESSEE", -89.48980,  35.15314
"673","GULF",5.743856e-02,  2,"FLORIDA", -85.23084,  29.93429
"674","MARQUETTE",8.064760e-02,  0,"MICHIGAN", -87.39537,  46.54362
"675","MARQUETTE",1.534183e-01,  0,"WISCONSIN", -89.13873,  43.74748
"676","BAY",3.491001e-02,  2,"FLORIDA", -85.68458,  30.18053
"677","BAY",1.448833e-01,  2,"MICHIGAN", -84.01674,  43.71097
"678","SAGINAW",9.402287e-02,  2,"MICHIGAN", -83.94737,  43.41956
"679","DAY",1.909388e-01,  3,"SOUTH DAKOTA", -97.70237,  45.41675
"680","DECATUR",2.238581e-02, 16,"GEORGIA", -84.29631,  33.77483
"681","DECATUR",1.764790e-01, 16,"INDIANA", -84.92913,  40.83060
"682","DECATUR",1.523191e-01, 16,"IOWA", -93.83383,  40.74194
"683","DECATUR",9.564826e-02, 16,"KANSAS",-100.52961,  39.74804
"684","FLORENCE",9.459334e-03, 16,"SOUTH CAROLINA", -79.76609,  34.19734
"685","DECATUR",1.360829e-01, 16,"TENNESSEE", -84.79022,  35.51479
"686","HUNT",8.360074e-02, 16,"TEXAS", -99.33798,  30.07104
"687","FLORENCE",1.687197e-01, 16,"WISCONSIN", -88.25200,  45.92242
"688","WASHINGTON",6.959810e-02, -2,"ALABAMA", -88.24612,  31.34223
"689","WASHINGTON",1.256648e-02, -2,"ARKANSAS", -93.68302,  33.77484
"690","WASHINGTON",9.941310e-02, -2,"COLORADO",-102.98962,  40.06374
"691","WASHINGTON",5.161885e-02, -2,"FLORIDA", -85.68458,  30.54874
"692","WASHINGTON",1.910374e-02, -2,"GEORGIA", -82.73931,  33.73679
"693","WASHINGTON",9.028963e-02, -2,"IDAHO",-116.75486,  44.36587
"694","WASHINGTON",2.213420e-01, -2,"ILLINOIS", -89.40731,  40.70365
"695","WASHINGTON",1.686344e-01, -2,"INDIANA", -87.17279,  38.65922
"696","WASHINGTON",1.065255e-01, -2,"IOWA", -91.69164,  41.30141
"697","WASHINGTON",7.675230e-02, -2,"KANSAS", -97.05086,  39.81806
"698","GREEN",8.145391e-02, -2,"KENTUCKY", -83.07517,  38.14064
"699","WASHINGTON",1.024456e-01, -2,"KENTUCKY", -83.80850,  38.61615
"700","WASHINGTON",2.193591e-02, -2,"LOUISIANA", -92.05706,  30.61631
"701","WASHINGTON",1.046625e-01, -2,"MAINE", -69.36766,  44.27356
"702","WASHINGTON",9.432550e-02, -2,"MARYLAND", -77.69942,  39.61305
"703","WASHINGTON",1.196933e-02, -2,"MINNESOTA", -92.88014,  45.18815
"704","WASHINGTON",1.012311e-02, -2,"MISSISSIPPI", -91.29928,  31.57878
"705","WASHINGTON",2.856455e-01, -2,"MISSOURI", -91.01209,  38.55811
"706","WASHINGTON",1.050478e-01, -2,"NEBRASKA", -96.20808,  41.39750
"707","WASHINGTON",1.034631e-01, -2,"NEW YORK", -73.67717,  41.78757
"708","WASHINGTON",6.109648e-03, -2,"NORTH CAROLINA", -77.05217,  35.54655
"709","WASHINGTON",1.396470e-01, -2,"OHIO", -83.43758,  39.53737
"710","WASHINGTON",3.524850e-02, -2,"OKLAHOMA", -97.48448,  35.05896
"711","WASHINGTON",3.467400e-02, -2,"OREGON",-123.13860,  45.54696
"712","WASHINGTON",1.043627e-01, -2,"PENNSYLVANIA", -80.24617,  40.17396
"713","WASHINGTON",5.059921e-02, -2,"RHODE ISLAND", -71.66734,  41.45681
"714","GREENVILLE",1.041182e-02, -2,"SOUTH CAROLINA", -82.40002,  34.84850
"715","WASHINGTON",5.467583e-02, -2,"TENNESSEE", -82.51858,  36.33210
"716","WASHINGTON",4.782680e-02, -2,"TEXAS", -96.36516,  30.23530
"717","WASHINGTON",3.055922e-02, -2,"UTAH",-113.50829,  37.13054
"718","WASHINGTON",1.039306e-02, -2,"VERMONT", -72.43260,  44.10562
"719","WASHINGTON",1.107558e-01, -2,"VIRGINIA", -78.15908,  38.71343
"720","GREEN",1.188284e-01, -2,"WISCONSIN", -89.62516,  42.62873
"721","WASHINGTON",6.284383e-02, -2,"WISCONSIN", -91.38370,  44.73805
"722","INGHAM",2.582018e-02, 16,"MICHIGAN", -84.35420,  42.64689
"723","COLUMBUS",7.177133e-02,  7,"NORTH CAROLINA", -82.19706,  35.25317
"724","GREEN",8.145391e-02, -5,"KENTUCKY", -83.07517,  38.14064
"725","GREEN",1.188284e-01, -5,"WISCONSIN", -89.62516,  42.62873
"726","ORLEANS",4.114989e-02, -5,"LOUISIANA", -90.07584,  29.95089
"727","LEA",3.751195e-02, -5,"NEW MEXICO",-103.35873,  32.89688
"728","ORLEANS",1.150733e-01, -5,"NEW YORK", -75.94319,  44.18514
"729","ORLEANS",1.396086e-01, -5,"VERMONT", -72.26035,  44.89055
"730","EVANS",3.843462e-02,  3,"GEORGIA", -82.13067,  33.53375
"731","MOBILE",2.450724e-02,  7,"ALABAMA", -88.03989,  30.69537
"732","WALTON",5.762398e-02,  7,"FLORIDA", -86.17518,  30.56402
"733","WALTON",2.671470e-02,  7,"GEORGIA", -83.71991,  33.77086
"734","SAC",1.993680e-01,  7,"IOWA", -95.14321,  42.35735
"735","CLARK",2.964217e-02, 17,"ARKANSAS", -93.17797,  34.02324
"736","CLARK",4.695917e-03, 17,"IDAHO",-112.37555,  44.19756
"737","CLARK",2.087847e-01, 17,"ILLINOIS", -87.77633,  39.38242
"738","CLARK",7.925824e-02, 17,"INDIANA", -85.72564,  38.44929
"739","CLARK",8.755177e-02, 17,"KANSAS", -99.81249,  37.31589
"740","CLARK",6.772957e-02, 17,"KENTUCKY", -84.14351,  37.95994
"741","CLARK",2.411642e-01, 17,"MISSOURI", -92.34268,  39.28115
"742","CLARK",4.007519e-02, 17,"NEVADA",-115.09404,  36.07956
"743","CLARK",8.867964e-02, 17,"OHIO", -83.67739,  39.89121
"744","CLARK",1.790487e-01, 17,"SOUTH DAKOTA", -97.73314,  44.87774
"745","CLARK",3.017689e-02, 17,"WASHINGTON",-122.51944,  45.74665
"746","CLARK",2.103389e-01, 17,"WISCONSIN", -90.65902,  45.02914
"747","WESTON",1.111188e-01, 17,"WYOMING",-105.33610,  44.63693
"748","JACKSON",1.310446e-01,  5,"ALABAMA", -87.89444,  31.50905
"749","JACKSON",8.806834e-02,  5,"ARKANSAS", -91.13530,  35.64796
"750","JACKSON",9.368618e-02,  5,"COLORADO",-106.25221,  40.68192
"751","JACKSON",4.893697e-02,  5,"FLORIDA", -81.65915,  30.32976
"752","JACKSON",4.688927e-02,  5,"GEORGIA", -83.96602,  33.29457
"753","JACKSON",9.391416e-02,  5,"ILLINOIS", -89.32270,  37.72183
"754","JACKSON",2.004699e-01,  5,"INDIANA", -86.05296,  38.87943
"755","JACKSON",2.270817e-01,  5,"IOWA", -90.52578,  42.15607
"756","JACKSON",9.980552e-02,  5,"KANSAS", -95.81429,  39.42414
"757","JACKSON",5.453064e-02,  5,"KENTUCKY", -83.38351,  37.55315
"758","JACKSON",2.852077e-02,  5,"LOUISIANA", -91.21761,  30.83740
"759","JACKSON",1.189294e-01,  5,"MICHIGAN", -84.40135,  42.24587
"760","JACKSON",1.855945e-01,  5,"MINNESOTA", -94.98675,  43.62086
"761","JACKSON",2.711612e-02,  5,"MISSISSIPPI", -90.18065,  32.29814
"762","JACKSON",5.665984e-02,  5,"MISSOURI", -89.66621,  37.38227
"763","JACKSON",8.877448e-02,  5,"NORTH CAROLINA", -77.42136,  36.38960
"764","JACKSON",1.515142e-01,  5,"OHIO", -82.63655,  39.05202
"765","JACKSON",5.410095e-02,  5,"OKLAHOMA", -99.45615,  34.58346
"766","JACKSON",4.816099e-02,  5,"OREGON",-122.96699,  42.31346
"767","JACKSON",8.528806e-02,  5,"SOUTH DAKOTA",-101.52481,  43.66481
"768","JACKSON",2.457744e-01,  5,"TENNESSEE", -88.81395,  35.61452
"769","JACK",6.124334e-02,  5,"TEXAS", -98.22130,  33.25604
"770","JACKSON",8.410207e-02,  5,"TEXAS", -96.53564,  28.93409
"771","JACKSON",1.768417e-01,  5,"WEST VIRGINIA", -81.64734,  38.81399
"772","JACKSON",1.729106e-01,  5,"WISCONSIN", -88.16676,  43.32389
"773","ALEXANDRIA",8.700785e-02,  1,"VIRGINIA", -77.04353,  38.80469
"774","LAKE",7.891868e-02, -4,"CALIFORNIA",-122.21320,  40.35507
"775","LAKE",7.301424e-02, -4,"COLORADO",-100.93652,  32.34976
"776","LAKE",5.111386e-02, -4,"FLORIDA", -81.77870,  28.70285
"777","LAKE",9.956436e-03, -4,"ILLINOIS", -87.61864,  42.29046
"778","LAKE",6.554666e-02, -4,"INDIANA", -87.30161,  41.48973
"779","CHARLES",2.922945e-02, -4,"MARYLAND", -77.10249,  38.52218
"780","LAKE",1.822993e-01, -4,"MICHIGAN", -87.22202,  43.45010
"781","LAKE",1.008569e-01, -4,"MINNESOTA", -93.83189,  43.84190
"782","LAKE",1.219992e-01, -4,"MONTANA",-114.13392,  47.67137
"783","LAKE",8.494014e-02, -4,"OHIO", -81.25188,  41.98153
"784","LAKE",9.166059e-02, -4,"OREGON",-120.56577,  42.69863
"785","LAKE",1.390242e-01, -4,"SOUTH DAKOTA", -97.17903,  43.94668
"786","LAKE",1.673208e-01, -4,"TENNESSEE", -89.49312,  36.32707
"787","HILL",1.580030e-01,  4,"MONTANA",-111.16081,  48.78500
"788","HILL",9.020795e-02,  4,"TEXAS", -97.17903,  32.06218
"789","HUNTINGTON",1.308117e-01,  6,"INDIANA", -85.49640,  40.88336
"790","CHARLES",2.922945e-02,  6,"MARYLAND", -77.10249,  38.52218
"791","CHARLESTON",1.572222e-04,  6,"SOUTH CAROLINA", -79.93197,  32.78332
"792","HUNT",8.360074e-02,  6,"TEXAS", -99.33798,  30.07104
"793","PARK",1.066890e-01,  8,"COLORADO",-105.59434,  39.08979
"794","PARKE",1.993383e-01,  8,"INDIANA", -87.14229,  39.69929
"795","PARK",6.888528e-02,  8,"MONTANA",-110.60825,  45.47885
"796","PARKER",6.899095e-02,  8,"TEXAS", -96.62194,  33.05540
"797","PARK",7.168500e-02,  8,"WYOMING",-109.45799,  44.67821
"798","FAYETTE",8.445244e-02,  0,"ALABAMA", -87.83085,  33.68455
"799","LAFAYETTE",3.216572e-02,  0,"ARKANSAS", -93.62178,  33.25117
"800","LAFAYETTE",3.761944e-02,  0,"FLORIDA", -83.20776,  30.02996
"801","FAYETTE",5.378646e-02,  0,"GEORGIA", -84.45504,  33.44863
"802","FAYETTE",2.211678e-01,  0,"ILLINOIS", -89.01793,  39.06696
"803","FAYETTE",2.239137e-01,  0,"INDIANA", -85.14794,  39.59204
"804","FAYETTE",1.879154e-01,  0,"IOWA", -91.80211,  42.84193
"805","FAYETTE",2.640489e-02,  0,"KENTUCKY", -84.48026,  38.06065
"806","LAFAYETTE",1.696860e-02,  0,"LOUISIANA", -92.01984,  30.22409
"807","LAFAYETTE",1.463177e-02,  0,"MISSISSIPPI", -89.47422,  34.41870
"808","LAFAYETTE",1.528322e-01,  0,"MISSOURI", -93.98784,  39.00313
"809","FAYETTE",1.274254e-01,  0,"OHIO", -84.32689,  41.67338
"810","FAYETTE",1.563362e-01,  0,"PENNSYLVANIA", -79.65021,  39.92723
"811","FAYETTE",5.118263e-02,  0,"TENNESSEE", -89.47422,  35.12574
"812","FAYETTE",8.751484e-02,  0,"TEXAS", -96.83510,  29.88964
"813","FAYETTE",1.931475e-01,  0,"WEST VIRGINIA", -81.10399,  38.05289
"814","LAFAYETTE",1.606903e-01,  0,"WISCONSIN", -90.07468,  42.62932
