"","county","swing","change_query_incidence","state","lat_long.lon","lat_long.lat"
"484","JEFFERSON",2.039574e-02,NA,"LOUISIANA", -90.15313,  29.96604
"485","JEFFERSON",9.598453e-03,NA,"MISSISSIPPI", -90.98207,  31.71578
"486","JEFFERSON",1.372968e-02,NA,"MISSOURI", -92.26304,  38.58923
"487","JEFFERSON",5.797347e-03,NA,"MONTANA",-112.07530,  46.14506
"488","JEFFERSON",2.108303e-02,NA,"NEBRASKA", -97.17903,  40.16807
"489","COLUMBIA",5.865559e-02,NA,"NEW YORK", -73.96257,  40.80754
"490","JEFFERSON",1.488973e-02,NA,"NEW YORK", -74.61026,  42.48133
"491","JEFFERSON",9.205902e-03,NA,"OHIO", -80.76981,  41.73867
"492","JEFFERSON",1.693477e-01,NA,"OKLAHOMA", -97.79061,  36.72059
"493","COLUMBIA",1.172191e-02,NA,"OREGON",-123.03572,  45.91971
"494","JEFFERSON",2.717446e-02,NA,"OREGON",-123.01037,  44.71957
"495","COLUMBIA",1.219545e-02,NA,"PENNSYLVANIA", -76.50441,  40.03371
"496","JEFFERSON",7.600150e-03,NA,"PENNSYLVANIA", -80.05895,  39.93007
"497","JEFFERSON",8.457161e-03,NA,"TENNESSEE", -83.46436,  36.04178
"498","JEFFERSON",5.537229e-03,NA,"TEXAS", -94.34519,  32.75736
"499","COLUMBIA",1.579523e-02,NA,"WASHINGTON",-117.81426,  46.27751
"500","JEFFERSON",3.577882e-02,NA,"WASHINGTON",-123.30401,  47.74245
"501","JEFFERSON",2.761303e-02,NA,"WEST VIRGINIA", -81.78041,  38.37537
"502","COLUMBIA",3.695683e-03,NA,"WISCONSIN", -89.32270,  43.40466
"503","JEFFERSON",8.157209e-03,NA,"WISCONSIN", -88.80733,  43.00556
"504","MOBILE",8.299238e-03,NA,"ALABAMA", -88.03989,  30.69537
"505","WALTON",2.812221e-02,NA,"FLORIDA", -86.17518,  30.56402
"506","WALTON",2.032460e-01,NA,"GEORGIA", -83.71991,  33.77086
"507","SAC",1.163857e-01,NA,"IOWA", -95.14321,  42.35735
"508","HARRIS",2.425683e-01,NA,"GEORGIA", -84.85679,  32.70327
"509","YORK",3.935973e-02,NA,"MAINE", -70.64826,  43.16175
"510","LANCASTER",3.877826e-02,NA,"NEBRASKA", -96.66381,  40.84715
"511","YORK",3.246502e-02,NA,"NEBRASKA", -97.59209,  40.86739
"512","LANCASTER",2.187649e-02,NA,"PENNSYLVANIA", -76.30418,  40.04033
"513","LEBANON",2.002231e-02,NA,"PENNSYLVANIA", -76.42621,  40.33922
"514","YORK",2.745170e-02,NA,"PENNSYLVANIA", -76.72696,  39.96107
"515","LANCASTER",2.362561e-01,NA,"SOUTH CAROLINA", -80.77090,  34.72043
"516","YORK",2.240461e-01,NA,"SOUTH CAROLINA", -81.24202,  34.99430
"517","HARRIS",2.614196e-03,NA,"TEXAS", -95.31025,  29.77518
"518","LANCASTER",1.461157e-01,NA,"VIRGINIA", -76.46602,  37.77003
"519","YORK",1.234785e-01,NA,"VIRGINIA", -76.50967,  37.23876
"520","ANDERSON",5.560934e-03,NA,"KANSAS", -95.31025,  38.28093
"521","ANDERSON",1.519772e-02,NA,"KENTUCKY", -84.98175,  37.99865
"522","GREEN",9.931709e-05,NA,"KENTUCKY", -83.07517,  38.14064
"523","ASHE",2.784707e-01,NA,"NORTH CAROLINA", -81.47184,  36.43397
"524","ANDERSON",1.073640e-01,NA,"SOUTH CAROLINA", -82.65013,  34.50344
"525","GREENVILLE",2.282033e-01,NA,"SOUTH CAROLINA", -82.40002,  34.84850
"526","SPARTANBURG",2.027995e-01,NA,"SOUTH CAROLINA", -81.93272,  34.95160
"527","ANDERSON",1.685069e-02,NA,"TENNESSEE", -84.22788,  36.08096
"528","ANDERSON",4.128952e-03,NA,"TEXAS", -95.99245,  30.48770
"529","GREEN",4.182230e-03,NA,"WISCONSIN", -89.62516,  42.62873
"530","ST. JOSEPH",2.866413e-02,NA,"INDIANA", -86.33768,  41.62281
"531","ST. JOSEPH",2.332739e-03,NA,"MICHIGAN", -86.48955,  42.09386
"532","WILKES",1.997401e-01,NA,"GEORGIA", -82.77786,  33.80826
"533","WILKES",2.488107e-01,NA,"NORTH CAROLINA", -81.25188,  36.20286
"534","ROCK ISLAND",1.724421e-02,NA,"ILLINOIS", -90.57875,  41.50948
"535","ROCK",4.789042e-03,NA,"MINNESOTA", -96.32261,  43.69270
"536","ROCK",8.978998e-03,NA,"NEBRASKA", -99.45615,  42.39520
"537","ISLAND",3.058940e-02,NA,"WASHINGTON",-122.57946,  48.19765
"538","ROCK",1.355735e-03,NA,"WISCONSIN", -89.07525,  42.60604
"539","FLORENCE",1.520278e-01,NA,"SOUTH CAROLINA", -79.76609,  34.19734
"540","FLORENCE",8.164736e-03,NA,"WISCONSIN", -88.25200,  45.92242
"541","LONG",2.917172e-01,NA,"GEORGIA", -81.82244,  31.77555
"542","NACOGDOCHES",2.449823e-02,NA,"TEXAS", -94.65600,  31.60395
"543","TYLER",1.234507e-02,NA,"TEXAS", -95.30106,  32.35126
"544","TYLER",1.886557e-02,NA,"WEST VIRGINIA", -80.85438,  39.49770
"545","FORD",1.796035e-02,NA,"ILLINOIS", -88.20716,  40.49886
"546","FORD",4.091676e-02,NA,"KANSAS", -99.75402,  37.63613
"547","ROCK",4.789042e-03,NA,"MINNESOTA", -96.32261,  43.69270
"548","ROCK",8.978998e-03,NA,"NEBRASKA", -99.45615,  42.39520
"549","ROCK",1.355735e-03,NA,"WISCONSIN", -89.07525,  42.60604
"550","CHESTER",3.693436e-02,NA,"PENNSYLVANIA", -75.35575,  39.84956
"551","CHESTER",1.502333e-01,NA,"SOUTH CAROLINA", -81.21426,  34.70486
"552","CHESTER",4.809197e-03,NA,"TENNESSEE", -88.67236,  35.42709
"553","MACON",1.911787e-02,NA,"ALABAMA", -85.68458,  32.37312
"554","MACON",1.982827e-01,NA,"GEORGIA", -83.63205,  32.83623
"555","MACON",4.019410e-03,NA,"ILLINOIS", -88.99848,  39.71281
"556","MACON",4.057256e-03,NA,"MISSOURI", -92.47269,  39.74226
"557","MACON",2.981962e-01,NA,"NORTH CAROLINA", -78.08388,  36.43876
"558","MACON",7.150411e-03,NA,"TENNESSEE", -89.48980,  35.15314
"559","CHARLOTTE",8.871271e-03,NA,"FLORIDA", -81.90983,  26.89460
"560","CHARLOTTE",1.417993e-01,NA,"VIRGINIA", -78.61150,  37.04674
"561","NORFOLK",3.620624e-02,NA,"MASSACHUSETTS", -71.32506,  42.11954
"562","NEWPORT",4.974604e-02,NA,"RHODE ISLAND", -71.31186,  41.49176
"563","NEWPORT NEWS",NA,NA,"VIRGINIA", -76.47301,  37.08708
"564","NORFOLK",NA,NA,"VIRGINIA", -76.28587,  36.85077
"565","PORTSMOUTH",NA,NA,"VIRGINIA", -76.29827,  36.83543
"566","BAY",1.977448e-02,NA,"FLORIDA", -85.68458,  30.18053
"567","GREEN",9.931709e-05,NA,"KENTUCKY", -83.07517,  38.14064
"568","BAY",8.073634e-03,NA,"MICHIGAN", -84.01674,  43.71097
"569","GREEN",4.182230e-03,NA,"WISCONSIN", -89.62516,  42.62873
"570","COLUMBIA",2.061424e-01,NA,"ARKANSAS", -93.17797,  33.12852
"571","COLUMBIA",4.180375e-04,NA,"FLORIDA", -82.60512,  30.18127
"572","COLUMBIA",2.713695e-01,NA,"GEORGIA", -82.25833,  33.50985
"573","COLUMBIA",5.865559e-02,NA,"NEW YORK", -73.96257,  40.80754
"574","COLUMBIA",1.172191e-02,NA,"OREGON",-123.03572,  45.91971
"575","COLUMBIA",1.219545e-02,NA,"PENNSYLVANIA", -76.50441,  40.03371
"576","COLUMBIA",1.579523e-02,NA,"WASHINGTON",-117.81426,  46.27751
"577","COLUMBIA",3.695683e-03,NA,"WISCONSIN", -89.32270,  43.40466
"578","CLARK",1.966522e-01,NA,"ARKANSAS", -93.17797,  34.02324
"579","CLARK",4.371142e-02,NA,"IDAHO",-112.37555,  44.19756
"580","CLARK",7.813119e-03,NA,"ILLINOIS", -87.77633,  39.38242
"581","CLARK",2.177572e-02,NA,"INDIANA", -85.72564,  38.44929
"582","CLARK",9.596580e-03,NA,"KANSAS", -99.81249,  37.31589
"583","CLARK",3.175211e-02,NA,"KENTUCKY", -84.14351,  37.95994
"584","CLARK",2.514180e-02,NA,"MISSOURI", -92.34268,  39.28115
"585","CLARK",9.134138e-03,NA,"NEVADA",-115.09404,  36.07956
"586","CLARK",1.703969e-02,NA,"OHIO", -83.67739,  39.89121
"587","CLARK",1.750953e-02,NA,"SOUTH DAKOTA", -97.73314,  44.87774
"588","CLARK",2.544015e-02,NA,"WASHINGTON",-122.51944,  45.74665
"589","CLARK",1.692013e-02,NA,"WISCONSIN", -90.65902,  45.02914
"590","WESTON",1.410028e-02,NA,"WYOMING",-105.33610,  44.63693
"591","WICHITA",1.679478e-03,NA,"KANSAS", -97.33822,  37.69345
"592","FALLS",1.604422e-02,NA,"TEXAS", -97.00684,  31.16364
"593","WICHITA",5.005199e-02,NA,"TEXAS", -98.74812,  33.93097
"594","CLEVELAND",2.729984e-01,NA,"ARKANSAS", -92.70961,  35.42147
"595","CLEVELAND",2.073839e-01,NA,"NORTH CAROLINA", -80.67701,  35.73320
"596","CLEVELAND",2.464134e-01,NA,"OKLAHOMA", -96.46419,  36.31007
"597","DAY",1.432072e-02,NA,"SOUTH DAKOTA", -97.70237,  45.41675
"598","WAYNE",1.519373e-01,NA,"GEORGIA", -81.90983,  31.50921
"599","WAYNE",1.117988e-02,NA,"ILLINOIS", -88.24237,  41.95083
"600","WAYNE",9.789954e-03,NA,"INDIANA", -84.98175,  39.83188
"601","WAYNE",8.511030e-02,NA,"IOWA", -93.33889,  40.66774
"602","WAYNE",2.784834e-03,NA,"KENTUCKY", -84.85679,  36.75719
"603","WAYNE",1.043063e-03,NA,"MICHIGAN", -83.38632,  42.28143
"604","WAYNE",5.483580e-03,NA,"MISSISSIPPI", -88.71090,  31.71306
"605","WAYNE",2.421427e-02,NA,"MISSOURI", -90.52578,  37.03887
"606","WAYNE",1.399651e-02,NA,"NEBRASKA", -97.01782,  42.23056
"607","WAYNE",3.422916e-02,NA,"NEW YORK", -77.10553,  42.47090
"608","WAYNE",2.041871e-01,NA,"NORTH CAROLINA", -77.97387,  35.35655
"609","WAYNE",5.899356e-03,NA,"OHIO", -83.47354,  41.30144
"610","WAYNE",2.888543e-02,NA,"PENNSYLVANIA", -75.39659,  40.04213
"611","WAYNE",6.699321e-04,NA,"TENNESSEE", -87.77633,  35.28237
"612","WAYNE",NA,NA,"UTAH",-110.80761,  38.33370
"613","WAYNE",1.381320e-02,NA,"WEST VIRGINIA", -82.44237,  38.22147
"614","MONROE",7.563619e-03,NA,"ALABAMA", -87.32471,  31.52794
"615","MONROE",1.007081e-02,NA,"ARKANSAS", -91.10457,  34.73482
"616","EL DORADO",2.994778e-02,NA,"CALIFORNIA",-120.43576,  38.74264
"617","MONROE",4.186225e-03,NA,"FLORIDA", -81.07547,  25.29745
"618","MONROE",2.757670e-01,NA,"GEORGIA", -83.71323,  33.79484
"619","MONROE",1.245082e-02,NA,"ILLINOIS", -90.18696,  38.27425
"620","MONROE",1.933684e-02,NA,"INDIANA", -84.93691,  40.74505
"621","MONROE",8.791313e-02,NA,"IOWA", -93.10381,  41.52083
"622","MONROE",1.133117e-03,NA,"KENTUCKY", -85.72564,  36.74849
"623","MONROE",1.761274e-03,NA,"MICHIGAN", -83.39771,  41.91643
"624","MONROE",7.553021e-03,NA,"MISSISSIPPI", -88.55653,  33.87736
"625","MONROE",5.115517e-04,NA,"MISSOURI", -92.06652,  39.55088
"626","MONROE",2.784042e-02,NA,"NEW YORK", -74.18681,  41.33065
"627","MONROE",2.743781e-02,NA,"OHIO", -84.36105,  39.44506
"628","MONROE",2.826338e-02,NA,"PENNSYLVANIA", -75.24791,  41.04584
"629","MONROE",9.201544e-03,NA,"TENNESSEE", -85.24246,  36.43701
"630","MONROE",9.694225e-03,NA,"WEST VIRGINIA", -80.58828,  37.56020
"631","MONROE",3.315452e-03,NA,"WISCONSIN", -89.63845,  42.60112
"632","WILL",8.734238e-03,NA,"ILLINOIS", -88.09008,  41.50547
"633","DICKINSON",7.629086e-02,NA,"IOWA", -95.18492,  43.40494
"634","DICKINSON",1.359706e-02,NA,"KANSAS",NA,NA
"635","DICKINSON",1.657442e-02,NA,"MICHIGAN", -87.86161,  45.96014
"636","PINE",1.291528e-02,NA,"MINNESOTA", -92.80707,  46.09831
"637","ROCK",4.789042e-03,NA,"MINNESOTA", -96.32261,  43.69270
"638","ROCK",8.978998e-03,NA,"NEBRASKA", -99.45615,  42.39520
"639","ROCK",1.355735e-03,NA,"WISCONSIN", -89.07525,  42.60604
"640","BANKS",1.509556e-01,NA,"GEORGIA", -83.46436,  34.37854
"641","CHARLES",1.769919e-01,NA,"MARYLAND", -77.10249,  38.52218
"642","CHARLESTON",1.246865e-01,NA,"SOUTH CAROLINA", -79.93197,  32.78332
"643","LANDER",3.476357e-03,NA,"NEVADA",-116.98524,  40.05101
"644","TULSA",2.656669e-01,NA,"OKLAHOMA", -95.98950,  36.15514
"645","FALLS",1.604422e-02,NA,"TEXAS", -97.00684,  31.16364
"646","PITT",2.127969e-01,NA,"NORTH CAROLINA", -77.42430,  35.55892
"647","PITTSBURG",2.775728e-01,NA,"OKLAHOMA", -95.84999,  34.71315
"648","ERIE",4.131218e-02,NA,"NEW YORK", -78.74762,  42.69749
"649","ERIE",8.560932e-03,NA,"OHIO", -82.47528,  41.43499
"650","ERIE",1.352180e-02,NA,"PENNSYLVANIA", -80.08497,  42.12904
"651","SWEETWATER",2.815372e-02,NA,"WYOMING",-109.18800,  41.85194
"652","JACKSON",2.160131e-02,NA,"ALABAMA", -87.89444,  31.50905
"653","JACKSON",2.254755e-01,NA,"ARKANSAS", -91.13530,  35.64796
"654","JACKSON",9.310748e-03,NA,"COLORADO",-106.25221,  40.68192
"655","JACKSON",5.686858e-03,NA,"FLORIDA", -81.65915,  30.32976
"656","JACKSON",2.179814e-01,NA,"GEORGIA", -83.96602,  33.29457
"657","JACKSON",1.100340e-02,NA,"ILLINOIS", -89.32270,  37.72183
"658","JACKSON",1.954113e-03,NA,"INDIANA", -86.05296,  38.87943
"659","JACKSON",1.030798e-01,NA,"IOWA", -90.52578,  42.15607
"660","JACKSON",1.661783e-02,NA,"KANSAS", -95.81429,  39.42414
"661","JACKSON",1.012674e-02,NA,"KENTUCKY", -83.38351,  37.55315
"662","JACKSON",8.362304e-03,NA,"LOUISIANA", -91.21761,  30.83740
"663","JACKSON",9.838838e-03,NA,"MICHIGAN", -84.40135,  42.24587
"664","JACKSON",1.402511e-02,NA,"MINNESOTA", -94.98675,  43.62086
"665","JACKSON",2.019211e-02,NA,"MISSISSIPPI", -90.18065,  32.29814
"666","JACKSON",4.171592e-02,NA,"MISSOURI", -89.66621,  37.38227
"667","JACKSON",2.834407e-01,NA,"NORTH CAROLINA", -77.42136,  36.38960
"668","JACKSON",1.838710e-02,NA,"OHIO", -82.63655,  39.05202
"669","JACKSON",2.081889e-01,NA,"OKLAHOMA", -99.45615,  34.58346
"670","JACKSON",3.012214e-02,NA,"OREGON",-122.96699,  42.31346
"671","JACKSON",1.816524e-02,NA,"SOUTH DAKOTA",-101.52481,  43.66481
"672","JACKSON",4.258133e-02,NA,"TENNESSEE", -88.81395,  35.61452
"673","JACK",7.237626e-03,NA,"TEXAS", -98.22130,  33.25604
"674","JACKSON",9.944332e-03,NA,"TEXAS", -96.53564,  28.93409
"675","JACKSON",1.318979e-02,NA,"WEST VIRGINIA", -81.64734,  38.81399
"676","JACKSON",1.417740e-02,NA,"WISCONSIN", -88.16676,  43.32389
"677","MITCHELL",2.381808e-01,NA,"GEORGIA", -82.70319,  33.21987
"678","MITCHELL",9.650274e-02,NA,"IOWA", -92.86686,  43.32164
"679","SIOUX",1.005092e-01,NA,"IOWA", -96.40494,  42.49634
"680","MITCHELL",1.095915e-02,NA,"KANSAS", -98.09978,  38.38390
"681","SIOUX",1.537200e-02,NA,"NEBRASKA",-103.72892,  42.50129
"682","MITCHELL",2.494382e-01,NA,"NORTH CAROLINA", -82.14960,  36.02778
"683","SIOUX",1.246490e-02,NA,"NORTH DAKOTA",-101.11754,  46.05120
"684","FALLS",1.604422e-02,NA,"TEXAS", -97.00684,  31.16364
"685","MITCHELL",1.123042e-02,NA,"TEXAS",-100.89031,  32.33605
"686","ORLEANS",6.805659e-04,NA,"LOUISIANA", -90.07584,  29.95089
"687","LEA",4.205690e-02,NA,"NEW MEXICO",-103.35873,  32.89688
"688","ORLEANS",2.527136e-02,NA,"NEW YORK", -75.94319,  44.18514
"689","ORLEANS",2.134648e-02,NA,"VERMONT", -72.26035,  44.89055
"690","VALLEY",3.290112e-02,NA,"IDAHO",-115.79264,  44.92047
"691","VALLEY",8.909814e-05,NA,"MONTANA",-106.83048,  48.28557
"692","VALLEY",1.814253e-02,NA,"NEBRASKA", -96.34694,  41.31260
"693","LYNCHBURG",NA,NA,"VIRGINIA", -79.14221,  37.41488
"694","ROANOKE",1.226754e-01,NA,"VIRGINIA", -79.94495,  37.27091
"695","ALPENA",1.040267e-02,NA,"MICHIGAN", -83.43275,  45.06168
"696","MISSOULA",3.563854e-02,NA,"MONTANA",-113.99403,  46.87213
"697","PRESQUE ISLE",4.288167e-03,NA,"MICHIGAN", -83.59782,  45.57293
"698","COLUMBUS",1.942263e-01,NA,"NORTH CAROLINA", -82.19706,  35.25317
"699","JONES",2.474902e-01,NA,"GEORGIA", -83.50702,  33.00026
"700","JONES",1.322845e-01,NA,"IOWA", -91.13530,  42.15167
"701","JONES",7.345786e-03,NA,"MISSISSIPPI", -89.17060,  31.53432
"702","JONES",1.311056e-01,NA,"NORTH CAROLINA", -77.33244,  35.03063
"703","JONES",2.011325e-02,NA,"SOUTH DAKOTA",-100.70979,  43.97158
"704","JONES",1.261866e-02,NA,"TEXAS", -99.81249,  32.78334
"705","BAY",1.977448e-02,NA,"FLORIDA", -85.68458,  30.18053
"706","BAY",8.073634e-03,NA,"MICHIGAN", -84.01674,  43.71097
"707","SAGINAW",7.457212e-03,NA,"MICHIGAN", -83.94737,  43.41956
"708","WASHINGTON",2.613072e-02,NA,"ALABAMA", -88.24612,  31.34223
"709","WASHINGTON",2.478320e-01,NA,"ARKANSAS", -93.68302,  33.77484
"710","WASHINGTON",1.042842e-02,NA,"COLORADO",-102.98962,  40.06374
"711","WASHINGTON",1.567231e-02,NA,"FLORIDA", -85.68458,  30.54874
"712","WASHINGTON",2.127560e-01,NA,"GEORGIA", -82.73931,  33.73679
"713","WASHINGTON",1.410018e-02,NA,"IDAHO",-116.75486,  44.36587
"714","WASHINGTON",5.280940e-03,NA,"ILLINOIS", -89.40731,  40.70365
"715","WASHINGTON",9.072413e-03,NA,"INDIANA", -87.17279,  38.65922
"716","WASHINGTON",1.208015e-01,NA,"IOWA", -91.69164,  41.30141
"717","WASHINGTON",1.742951e-02,NA,"KANSAS", -97.05086,  39.81806
"718","GREEN",9.931709e-05,NA,"KENTUCKY", -83.07517,  38.14064
"719","WASHINGTON",6.998621e-03,NA,"KENTUCKY", -83.80850,  38.61615
"720","WASHINGTON",2.229102e-03,NA,"LOUISIANA", -92.05706,  30.61631
"721","WASHINGTON",1.752813e-03,NA,"MAINE", -69.36766,  44.27356
"722","WASHINGTON",2.563484e-01,NA,"MARYLAND", -77.69942,  39.61305
"723","WASHINGTON",3.715753e-02,NA,"MINNESOTA", -92.88014,  45.18815
"724","WASHINGTON",1.774491e-02,NA,"MISSISSIPPI", -91.29928,  31.57878
"725","WASHINGTON",3.149140e-02,NA,"MISSOURI", -91.01209,  38.55811
"726","WASHINGTON",3.175064e-02,NA,"NEBRASKA", -96.20808,  41.39750
"727","WASHINGTON",1.980197e-02,NA,"NEW YORK", -73.67717,  41.78757
"728","WASHINGTON",1.052362e-01,NA,"NORTH CAROLINA", -77.05217,  35.54655
"729","WASHINGTON",1.174421e-02,NA,"OHIO", -83.43758,  39.53737
"730","WASHINGTON",3.194238e-01,NA,"OKLAHOMA", -97.48448,  35.05896
"731","WASHINGTON",3.125061e-02,NA,"OREGON",-123.13860,  45.54696
"732","WASHINGTON",1.307468e-02,NA,"PENNSYLVANIA", -80.24617,  40.17396
"733","WASHINGTON",4.564835e-02,NA,"RHODE ISLAND", -71.66734,  41.45681
"734","GREENVILLE",2.282033e-01,NA,"SOUTH CAROLINA", -82.40002,  34.84850
"735","WASHINGTON",3.997125e-02,NA,"TENNESSEE", -82.51858,  36.33210
"736","WASHINGTON",1.138704e-02,NA,"TEXAS", -96.36516,  30.23530
"737","WASHINGTON",NA,NA,"UTAH",-113.50829,  37.13054
"738","WASHINGTON",4.309306e-02,NA,"VERMONT", -72.43260,  44.10562
"739","WASHINGTON",1.026350e-01,NA,"VIRGINIA", -78.15908,  38.71343
"740","GREEN",4.182230e-03,NA,"WISCONSIN", -89.62516,  42.62873
"741","WASHINGTON",1.939795e-02,NA,"WISCONSIN", -91.38370,  44.73805
"742","ALEXANDRIA",NA,NA,"VIRGINIA", -77.04353,  38.80469
"743","YOUNG",9.805348e-03,NA,"TEXAS", -96.07997,  31.84211
"744","MARQUETTE",3.411055e-02,NA,"MICHIGAN", -87.39537,  46.54362
"745","MARQUETTE",1.181203e-02,NA,"WISCONSIN", -89.13873,  43.74748
"746","AUGUSTA",1.415340e-01,NA,"VIRGINIA", -79.24511,  38.20046
"747","TRAVERSE",1.461233e-02,NA,"MINNESOTA", -94.01746,  44.34858
"748","BILLINGS",1.095694e-02,NA,"NORTH DAKOTA",-103.39061,  47.05603
"749","GREEN",9.931709e-05,NA,"KENTUCKY", -83.07517,  38.14064
"750","GREEN",4.182230e-03,NA,"WISCONSIN", -89.62516,  42.62873
"751","EVANS",9.433016e-02,NA,"GEORGIA", -82.13067,  33.53375
"752","BUTTE",2.917817e-02,NA,"CALIFORNIA",-121.53700,  39.62540
"753","BUTTE",1.372399e-02,NA,"IDAHO",-113.18414,  43.64482
"754","BUTTE",2.934602e-02,NA,"SOUTH DAKOTA",-103.70089,  44.92520
"755","STEUBEN",1.511267e-02,NA,"INDIANA", -84.98175,  41.61155
"756","STEUBEN",3.057622e-02,NA,"NEW YORK", -75.28295,  43.32007
"757","GULF",1.116010e-03,NA,"FLORIDA", -85.23084,  29.93429
"758","KNOX",1.304527e-02,NA,"ILLINOIS", -90.25503,  40.93422
"759","KNOX",4.658262e-03,NA,"INDIANA", -86.62070,  41.29395
"760","KNOX",9.843680e-03,NA,"KENTUCKY", -83.88971,  36.92606
"761","KNOX",2.587902e-02,NA,"MAINE", -69.24302,  44.52317
"762","KNOX",2.494272e-02,NA,"MISSOURI", -92.22367,  40.20584
"763","KNOX",1.139591e-02,NA,"NEBRASKA", -97.87216,  42.67124
"764","KNOX",2.158156e-02,NA,"OHIO", -82.29073,  39.26507
"765","KNOX",5.048211e-02,NA,"TENNESSEE", -83.84730,  36.01869
"766","KNOX",3.024091e-03,NA,"TEXAS", -99.81249,  33.67342
"767","HUNTINGTON",1.316933e-02,NA,"INDIANA", -85.49640,  40.88336
"768","CHARLES",1.769919e-01,NA,"MARYLAND", -77.10249,  38.52218
"769","CHARLESTON",1.246865e-01,NA,"SOUTH CAROLINA", -79.93197,  32.78332
"770","HUNT",2.289631e-02,NA,"TEXAS", -99.33798,  30.07104
"771","LAKE",1.209154e-02,NA,"CALIFORNIA",-122.21320,  40.35507
"772","LAKE",4.610807e-02,NA,"COLORADO",-100.93652,  32.34976
"773","LAKE",1.807444e-02,NA,"FLORIDA", -81.77870,  28.70285
"774","LAKE",1.358070e-02,NA,"ILLINOIS", -87.61864,  42.29046
"775","LAKE",3.084464e-02,NA,"INDIANA", -87.30161,  41.48973
"776","CHARLES",1.769919e-01,NA,"MARYLAND", -77.10249,  38.52218
"777","LAKE",1.332566e-02,NA,"MICHIGAN", -87.22202,  43.45010
"778","LAKE",5.974537e-03,NA,"MINNESOTA", -93.83189,  43.84190
"779","LAKE",3.781116e-02,NA,"MONTANA",-114.13392,  47.67137
"780","LAKE",1.173052e-02,NA,"OHIO", -81.25188,  41.98153
"781","LAKE",1.128577e-02,NA,"OREGON",-120.56577,  42.69863
"782","LAKE",4.579977e-03,NA,"SOUTH DAKOTA", -97.17903,  43.94668
"783","LAKE",3.769129e-02,NA,"TENNESSEE", -89.49312,  36.32707
"784","HARRIS",2.425683e-01,NA,"GEORGIA", -84.85679,  32.70327
"785","VERNON",5.261813e-03,NA,"LOUISIANA", -93.17797,  31.13200
"786","CAPE GIRARDEAU",3.210759e-02,NA,"MISSOURI", -89.51815,  37.30588
"787","VERNON",2.930334e-03,NA,"MISSOURI", -94.31542,  37.81485
"788","HARRIS",2.614196e-03,NA,"TEXAS", -95.31025,  29.77518
"789","VERNON",1.508580e-04,NA,"WISCONSIN", -88.24816,  42.90444
"790","PARK",5.422967e-02,NA,"COLORADO",-105.59434,  39.08979
"791","PARKE",1.085360e-02,NA,"INDIANA", -87.14229,  39.69929
"792","PARK",4.780800e-02,NA,"MONTANA",-110.60825,  45.47885
"793","PARKER",2.120109e-02,NA,"TEXAS", -96.62194,  33.05540
"794","PARK",2.448112e-02,NA,"WYOMING",-109.45799,  44.67821
"795","FAYETTE",8.252588e-03,NA,"ALABAMA", -87.83085,  33.68455
"796","LAFAYETTE",1.067742e-01,NA,"ARKANSAS", -93.62178,  33.25117
"797","LAFAYETTE",1.550891e-02,NA,"FLORIDA", -83.20776,  30.02996
"798","FAYETTE",2.025416e-01,NA,"GEORGIA", -84.45504,  33.44863
"799","FAYETTE",1.311189e-02,NA,"ILLINOIS", -89.01793,  39.06696
"800","FAYETTE",2.383842e-02,NA,"INDIANA", -85.14794,  39.59204
"801","FAYETTE",1.258059e-01,NA,"IOWA", -91.80211,  42.84193
"802","FAYETTE",5.529774e-02,NA,"KENTUCKY", -84.48026,  38.06065
"803","LAFAYETTE",2.941270e-02,NA,"LOUISIANA", -92.01984,  30.22409
"804","LAFAYETTE",1.450414e-02,NA,"MISSISSIPPI", -89.47422,  34.41870
"805","LAFAYETTE",2.398671e-03,NA,"MISSOURI", -93.98784,  39.00313
"806","FAYETTE",1.617627e-02,NA,"OHIO", -84.32689,  41.67338
"807","FAYETTE",1.009331e-02,NA,"PENNSYLVANIA", -79.65021,  39.92723
"808","FAYETTE",9.896861e-04,NA,"TENNESSEE", -89.47422,  35.12574
"809","FAYETTE",1.044007e-02,NA,"TEXAS", -96.83510,  29.88964
"810","FAYETTE",1.131924e-02,NA,"WEST VIRGINIA", -81.10399,  38.05289
"811","LAFAYETTE",2.190066e-02,NA,"WISCONSIN", -90.07468,  42.62932
"812","HILL",2.429429e-02,NA,"MONTANA",-111.16081,  48.78500
"813","HILL",7.838108e-03,NA,"TEXAS", -97.17903,  32.06218
"814","LAUREL",1.832713e-02,NA,"KENTUCKY", -84.18571,  37.06935
